,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2,7,0,-11,-26
Cash from Investing Activity,-5,-12,-2,12,-22
Cash from Financing Activity,5,4,2,-1,49
Net Cash Flow,1,-1,0,0,2
