,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,42.0,72,59,224,313
Inventory Days,9.0,108,49,35,0
Days Payable,18.0,174,90,21,
Cash Conversion Cycle,33.0,6,18,238,313
Working Capital Days,35.0,45,32,299,163
ROCE %,,1,0,3,12
