,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22.5,22.5,22.5,22.5,23.73,23.83,23.83,23.83,23.83,23.83,23.83,23.83,23.83
Reserves,46.37,54.64,22.07,-8.83,-17.3,-42.41,-66.33,-90.79,-111.8,-131.03,-146.25,-151.81,-154.25
Borrowings,117.99,131.49,136.99,142.42,152.68,207.6,221.96,236.36,250.76,260.53,140.71,139.84,139.69
Other Liabilities,70.63,69.01,97.45,95.74,101.36,63.2,66.48,70.04,73.54,77.26,60.89,63.47,64.07
Total Liabilities,257.49,277.64,279.01,251.83,260.47,252.22,245.94,239.44,236.33,230.59,79.18,75.33,73.34
Fixed Assets,100.17,107.77,103.52,95.1,87.79,81.01,74.56,68.42,62.54,56.91,41.66,37.59,35.56
CWIP,13.49,2.92,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,0.0,0.0,0.0
Investments,10.76,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,12.19,0.0,0.0,0.0
Other Assets,133.07,154.76,161.05,142.29,158.24,156.77,156.94,156.58,159.35,159.24,37.52,37.74,37.78
Total Assets,257.49,277.64,279.01,251.83,260.47,252.22,245.94,239.44,236.33,230.59,79.18,75.33,73.34
