,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.96,70.23,70.23,69.43,69.43,68.16,62.35
Public,30.03,29.77,29.77,30.57,30.57,31.84,37.65
No. of Shareholders,197.0,212.0,201.0,234.0,232.0,258.0,289.0
