,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,431,658,660,666,673,681,687,691,694,696,697,697,697
Reserves,999,1056,1432,1422,1104,1347,1665,2030,2072,2103,2336,2670,2973
Borrowings,2112,1276,1189,1031,891,965,667,557,1356,1194,1784,1393,1515
Other Liabilities,390,382,409,306,286,316,352,352,393,789,796,785,818
Total Liabilities,3931,3372,3689,3427,2954,3309,3371,3630,4514,4783,5613,5545,6002
Fixed Assets,2498,2514,2730,2444,2022,2068,2080,2223,2871,2998,3744,3716,3770
CWIP,9,2,0,8,2,4,2,2,0,0,3,3,7
Investments,80,3,5,73,85,163,34,134,12,94,130,71,139
Other Assets,1345,853,953,901,845,1074,1255,1271,1630,1691,1736,1754,2087
Total Assets,3931,3372,3689,3427,2954,3309,3371,3630,4514,4783,5613,5545,6002
