,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,12,23,24,24,24,24,24,24,24
Reserves,-24,-46,-47,-52,-50,128,148,162,180,204,256,312,336
Borrowings,75,74,81,68,60,52,74,67,66,103,167,173,162
Other Liabilities,148,172,204,229,211,42,15,18,17,27,42,33,39
Total Liabilities,211,213,251,258,233,245,261,271,287,359,489,542,562
Fixed Assets,83,80,77,76,65,112,113,121,137,141,161,212,231
CWIP,0,0,0,0,0,0,1,0,1,1,4,4,7
Investments,1,0,0,0,0,0,3,3,3,3,13,15,15
Other Assets,127,133,174,181,167,132,144,148,147,214,312,311,310
Total Assets,211,213,251,258,233,245,261,271,287,359,489,542,562
