,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,80.0,96.0,108.0,100.0,121.0,128.0,156.0,146.0,135.0,133.0,133.0,128.0,128.0
Expenses,69.0,82.0,92.0,87.0,100.0,106.0,133.0,123.0,112.0,111.0,110.0,109.0,107.0
Operating Profit,11.0,14.0,15.0,13.0,21.0,23.0,23.0,23.0,24.0,22.0,23.0,19.0,21.0
OPM %,14.0,15.0,14.0,13.0,17.0,18.0,15.0,16.0,18.0,17.0,17.0,15.0,17.0
Other Income,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0
Interest,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0
Depreciation,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0
Profit before tax,9.0,11.0,12.0,13.0,19.0,18.0,21.0,20.0,19.0,19.0,18.0,16.0,17.0
Tax %,29.0,28.0,30.0,31.0,30.0,31.0,23.0,27.0,26.0,25.0,22.0,26.0,26.0
Net Profit,6.0,8.0,9.0,9.0,14.0,12.0,16.0,15.0,14.0,14.0,14.0,12.0,12.0
EPS in Rs,2.51,3.37,3.53,3.73,5.58,5.14,6.54,5.98,5.87,5.86,5.91,4.97,5.01
