,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.1,0.44,1.08,1.35,1.39,1.59,1.92,2.33,2.38,3.77,3.63,4.13,5.91
Expenses,0.22,0.34,0.42,0.48,0.51,0.75,0.79,1.09,1.31,1.58,1.61,2.73,2.87
Operating Profit,-0.12,0.1,0.66,0.87,0.88,0.84,1.13,1.24,1.07,2.19,2.02,1.4,3.04
OPM %,-120.0,22.73,61.11,64.44,63.31,52.83,58.85,53.22,44.96,58.09,55.65,33.9,51.44
Other Income,0.0,0.06,0.25,0.01,0.03,0.04,0.01,0.11,0.07,0.06,0.02,0.01,0.01
Interest,0.02,0.28,0.46,0.63,0.7,0.71,0.82,0.99,1.2,1.31,1.51,1.66,2.14
Depreciation,0.01,0.06,0.04,0.05,0.05,0.06,0.08,0.15,0.27,0.37,0.48,0.55,0.67
Profit before tax,-0.15,-0.18,0.41,0.2,0.16,0.11,0.24,0.21,-0.33,0.57,0.05,-0.8,0.24
Tax %,-26.67,55.56,21.95,25.0,25.0,18.18,37.5,57.14,-3.03,49.12,-340.0,46.25,25.0
Net Profit,-0.19,-0.07,0.32,0.16,0.12,0.08,0.15,0.09,-0.35,0.29,0.22,-0.43,0.19
EPS in Rs,-0.35,-0.13,0.58,0.29,0.13,0.09,0.16,0.08,-0.31,0.26,0.17,-0.34,0.15
