,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.33,59.33,59.34,59.44,59.44,59.44,41.25,41.23
FIIs,3.22,10.21,10.21,10.29,6.23,1.04,6.04,7.79
DIIs,19.41,13.69,13.44,12.66,14.08,16.7,27.95,24.28
Government,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Public,18.04,16.51,17.01,17.6,20.24,22.82,24.76,26.69
No. of Shareholders,36265.0,31646.0,33913.0,34410.0,42041.0,52717.0,56261.0,72798.0
