,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,22,22,22,22,22,22,22,22,22,22
Reserves,41,47,54,54,69,90,113,137,147,187,240,327,377
Borrowings,8,6,4,2,3,1,5,2,3,3,2,7,2
Other Liabilities,19,17,19,23,20,26,21,34,35,54,75,67,128
Total Liabilities,78,82,88,101,114,140,161,195,208,267,339,423,529
Fixed Assets,10,12,14,18,19,27,29,36,41,59,84,99,101
CWIP,0,0,0,0,0,0,0,0,1,5,0,0,0
Investments,20,21,16,29,39,47,55,48,52,32,17,89,142
Other Assets,49,49,58,54,56,66,77,110,114,171,238,234,286
Total Assets,78,82,88,101,114,140,161,195,208,267,339,423,529
