,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,1077,1133,1280,1552,1899,3664,3950,4403,5080,5462,5483,4020,3976
Borrowings,1252,985,787,883,793,1014,1024,956,2045,2670,5880,6542,5527
Other Liabilities,1086,1291,1601,2043,2442,2699,3344,4054,4190,4271,3874,5103,4667
Total Liabilities,3429,3423,3682,4493,5148,7391,8332,9427,11329,12418,15251,15678,14185
Fixed Assets,1637,1758,1875,1878,1989,2217,2373,2717,2889,2802,2763,3638,3736
CWIP,112,152,114,49,91,33,207,108,51,131,561,108,85
Investments,502,333,430,779,1071,2365,2832,3221,4998,4638,3818,4796,3315
Other Assets,1178,1179,1263,1786,1997,2776,2920,3381,3391,4847,8109,7136,7048
Total Assets,3429,3423,3682,4493,5148,7391,8332,9427,11329,12418,15251,15678,14185
