,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.91,65.91,65.93,65.93,65.93,74.04,74.04,74.05
FIIs,1.55,4.84,4.68,6.77,7.51,7.29,7.95,8.27
DIIs,5.25,2.43,2.26,1.2,1.14,1.18,1.19,1.3
Public,27.29,26.82,27.13,26.1,25.42,17.49,16.83,16.39
No. of Shareholders,18675.0,23418.0,28608.0,30955.0,39872.0,46465.0,43686.0,38086.0
