,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,9,9
Reserves,111,116,136,148,164,191,225,266,326,403,524,795,923
Borrowings,0,0,0,0,0,0,0,0,34,633,636,973,985
Other Liabilities,69,77,96,84,89,125,161,165,166,1342,1554,1566,1345
Total Liabilities,183,196,235,234,256,318,389,434,530,2381,2717,3343,3262
Fixed Assets,52,55,53,46,53,61,71,78,134,1043,1002,1213,1167
CWIP,4,1,2,5,4,2,7,5,2,4,13,13,19
Investments,8,11,12,12,14,46,51,48,36,1,0,0,0
Other Assets,119,129,169,171,184,209,260,303,358,1332,1703,2116,2076
Total Assets,183,196,235,234,256,318,389,434,530,2381,2717,3343,3262
