,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74
Reserves,-1.0,0.14,1.33,2.12,2.72,2.23,3.21,5.66,7.65,9.1,13.18,16.51,17.29
Preference Capital,0.65,0.65,0.65,0.65,0.65,0.0,0.72,0.0,0.0,0.0,0.0,0.0,
Borrowings,4.96,5.19,3.52,2.96,6.04,5.51,3.3,3.75,2.5,1.66,4.64,2.95,3.19
Other Liabilities,2.15,1.42,1.47,1.45,1.93,3.88,4.89,4.43,4.67,3.66,5.85,2.96,2.48
Total Liabilities,9.85,10.49,10.06,10.27,14.43,15.36,15.14,17.58,18.56,18.16,27.41,26.16,26.7
Fixed Assets,5.11,4.89,4.2,2.95,6.98,6.15,4.41,3.93,3.41,2.71,9.08,7.07,6.28
CWIP,0.94,0.0,0.0,0.38,0.59,0.0,0.0,0.24,0.0,0.0,0.07,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,3.8,5.6,5.86,6.94,6.86,9.21,10.73,13.41,15.15,15.45,18.26,19.09,20.42
Total Assets,9.85,10.49,10.06,10.27,14.43,15.36,15.14,17.58,18.56,18.16,27.41,26.16,26.7
