,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.79,8.56,9.64,7.47,10.03,7.9,10.53,12.16,12.72,11.15,10.65,10.39,10.84
Expenses,7.03,8.0,8.59,6.49,8.65,6.67,8.85,9.94,10.01,9.97,9.82,8.96,10.19
Operating Profit,0.76,0.56,1.05,0.98,1.38,1.23,1.68,2.22,2.71,1.18,0.83,1.43,0.65
OPM %,9.76,6.54,10.89,13.12,13.76,15.57,15.95,18.26,21.31,10.58,7.79,13.76,6.0
Other Income,0.04,0.14,0.22,0.2,0.21,0.08,0.44,0.04,0.04,0.05,-0.02,0.03,0.01
Interest,-0.02,0.02,0.01,0.02,0.01,0.02,0.07,0.08,0.09,0.08,0.07,0.07,0.06
Depreciation,0.24,0.19,0.19,0.13,0.14,0.14,0.18,0.62,0.63,0.63,0.61,0.42,0.43
Profit before tax,0.58,0.49,1.07,1.03,1.44,1.15,1.87,1.56,2.03,0.52,0.13,0.97,0.17
Tax %,29.31,24.49,26.17,24.27,25.0,25.22,23.53,18.59,22.66,25.0,38.46,23.71,64.71
Net Profit,0.41,0.36,0.79,0.77,1.08,0.86,1.42,1.25,1.57,0.4,0.08,0.73,0.06
EPS in Rs,1.1,0.96,2.12,2.06,2.89,2.3,3.8,3.35,4.2,1.07,0.21,1.95,0.16
