,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32
Reserves,-20.51,-22.27,-22.31,-22.34,-22.39,-15.86,-15.73,-15.79,-15.94,-16.14,-16.57,-16.57,-16.58
Preference Capital,7.3,7.3,7.3,7.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Borrowings,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,7.45,5.33,5.32
Other Liabilities,7.41,7.34,7.36,7.34,7.31,0.01,0.01,0.03,0.03,0.03,0.23,0.16,0.2
Total Liabilities,3.45,1.62,1.6,1.55,1.47,0.7000000000000001,0.8300000000000001,0.79,0.64,0.44,2.43,0.24,0.26
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,3.45,1.62,1.6,1.55,1.47,0.7000000000000001,0.8300000000000001,0.79,0.64,0.44,2.43,0.24,0.26
Total Assets,3.45,1.62,1.6,1.55,1.47,0.7000000000000001,0.8300000000000001,0.79,0.64,0.44,2.43,0.24,0.26
