,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,41.76,41.88,41.83,41.81,41.81,41.58,40.61,40.41
FIIs,0.18,0.2,0.03,0.04,0.05,0.03,0.13,0.0
DIIs,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
Public,58.05,57.92,58.14,58.14,58.14,58.39,59.24,59.58
No. of Shareholders,2510.0,3531.0,3286.0,3005.0,2805.0,3143.0,3091.0,2997.0
