,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,34,34,34,34,25,25,25,25,25,25,25,25,25
Reserves,400,440,437,556,467,316,318,404,536,637,723,765,777
Borrowings,0,0,0,13,28,18,7,72,73,96,127,139,281
Other Liabilities,42,64,79,76,129,143,132,152,206,101,95,135,94
Total Liabilities,476,537,549,679,649,503,483,654,839,859,971,1064,1177
Fixed Assets,298,257,233,217,174,206,168,236,248,291,411,585,753
CWIP,0,0,0,0,0,1,0,0,1,0,2,0,6
Investments,0,0,0,7,31,35,61,117,179,222,269,131,102
Other Assets,177,280,317,455,444,261,253,301,412,346,289,348,316
Total Assets,476,537,549,679,649,503,483,654,839,859,971,1064,1177
