,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,27,10,20,0,18,18,4,8,3,-7,8,1
Cash from Investing Activity,-3,0,-2,2,0,0,1,5,0,0,0,27
Cash from Financing Activity,-30,-11,-18,-3,-18,-18,-6,-12,1,4,-10,-28
Net Cash Flow,-6,0,0,-2,1,0,-1,0,5,-4,-2,0
