,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,66.0,79.0,93.0,73.0,110.0,109.0,126.0,125.0,75.0,71.0,97.0,108.0,109.0
Expenses,57.0,67.0,75.0,60.0,85.0,89.0,107.0,107.0,63.0,64.0,87.0,94.0,94.0
Operating Profit,9.0,12.0,18.0,13.0,26.0,20.0,20.0,18.0,11.0,7.0,10.0,14.0,15.0
OPM %,14.0,15.0,19.0,18.0,23.0,18.0,16.0,14.0,15.0,10.0,10.0,13.0,13.0
Other Income,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,7.0,1.0,0.0,1.0,8.0
Interest,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
Depreciation,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
Profit before tax,3.0,5.0,12.0,9.0,22.0,16.0,19.0,15.0,13.0,3.0,4.0,8.0,15.0
Tax %,22.0,23.0,39.0,29.0,29.0,28.0,23.0,28.0,25.0,2.0,-46.0,28.0,20.0
Net Profit,2.0,4.0,7.0,6.0,15.0,11.0,15.0,10.0,10.0,3.0,5.0,6.0,12.0
EPS in Rs,7.06,13.8,23.86,20.77,50.3,37.12,48.64,33.99,31.22,10.16,16.99,19.21,38.87
