,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-09-01,2023-10-01
Promoters,100.0,73.53,73.53,73.53,73.52,73.52,73.52,73.52,73.52
Public,0.0,26.47,26.47,26.47,26.47,26.48,26.47,26.48,26.48
No. of Shareholders,15.0,390.0,356.0,391.0,439.0,446.0,511.0,598.0,607.0
