,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,4,6,8,11,11,11.0
Reserves,4,16,18,19,42,55,62.0
Preference Capital,0,0,0,0,0,0,
Borrowings,19,26,36,58,73,77,134.0
Other Liabilities,10,3,8,9,15,25,31.0
Total Liabilities,33,49,67,93,141,168,239.0
Fixed Assets,5,19,22,23,23,24,24.0
CWIP,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,0.0
Other Assets,29,30,45,71,119,144,215.0
Total Assets,33,49,67,93,141,168,239.0
