,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,4.94,4.94
Reserves,2.09,3.26,4.46,5.91,7.45,8.81,9.52,9.73,9.82,8.2,6.63,0.98,1.28
Borrowings,12.33,14.46,28.11,29.53,25.68,24.92,25.0,18.8,21.0,23.74,21.27,20.37,18.73
Other Liabilities,3.64,3.06,11.15,13.48,8.42,11.08,12.34,8.91,5.33,4.26,6.93,10.02,10.18
Total Liabilities,23.62,26.34,49.28,54.48,47.11,50.37,52.42,43.0,41.71,41.76,40.39,36.31,35.13
Fixed Assets,9.31,8.62,18.69,18.37,16.44,14.88,13.08,11.18,10.24,9.5,8.78,8.17,7.86
CWIP,0.0,0.06,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,14.31,17.66,29.81,36.11,30.67,35.49,39.34,31.82,31.47,32.26,31.61,28.14,27.27
Total Assets,23.62,26.34,49.28,54.48,47.11,50.37,52.42,43.0,41.71,41.76,40.39,36.31,35.13
