,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,71.0,56,62,47,34,43,42,39
Inventory Days,78.0,55,74,58,58,71,66,68
Days Payable,24.0,2,12,24,17,15,17,8
Cash Conversion Cycle,126.0,109,124,81,75,99,92,99
Working Capital Days,136.0,131,140,107,104,134,117,126
ROCE %,,8,7,8,8,7,4,1
