,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0.00,42.94,101.39,28.63,98.71,36.82,110.43,30.20,14.53,49.80
Inventory Days,,,,,0.00,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,0.0,0.00,42.94,101.39,28.63,98.71,36.82,110.43,30.20,14.53,49.80
Working Capital Days,-273.75,-219.00,-193.24,-141.94,221.86,2.07,10.03,48.92,90.61,33.53,32.94
ROCE %,,0.27,0.26,0.26,0.00,7.82,5.85,-0.23,0.73,0.75,2.80
