,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2
Public,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.79,69.79,69.79,69.8,69.79
No. of Shareholders,3467.0,3467.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3467.0,3491.0,3542.0
