,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,0,0,-0.37,2.97,-3.18,0.14,-4.36,5.22,0.12
Cash from Investing Activity,0,0,0,0,-0.01,0.79,-0.08,-0.03,0.0,-0.01,0.0
Cash from Financing Activity,0,0,0,0,0.38,-0.38,0.0,0.0,4.71,-4.98,0.0
Net Cash Flow,0,0,0,0,0.0,3.38,-3.26,0.11,0.35,0.24,0.12
