,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,205,205,205,205,207,207,207,207,207,207,207,207,207
Reserves,5290,6563,6884,6675,3126,2428,1163,-2117,-4428,-5020,-5121,-2949,-2902
Borrowings,5638,5296,5625,5142,5324,5613,4628,4771,4641,4599,3912,2704,2642
Other Liabilities,886,1360,1329,1430,1506,1248,1647,1701,1925,2298,2171,1085,1014
Total Liabilities,12019,13424,14043,13452,10163,9496,7645,4563,2345,2084,1170,1047,961
Fixed Assets,8093,9380,9817,9814,6449,5835,5253,3149,1003,884,112,58,37
CWIP,1791,1736,92,78,79,137,78,11,11,16,0,0,0
Investments,0,0,63,63,0,37,0,42,0,6,40,38,0
Other Assets,2135,2308,4071,3497,3635,3487,2314,1361,1332,1178,1018,951,925
Total Assets,12019,13424,14043,13452,10163,9496,7645,4563,2345,2084,1170,1047,961
