,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,11,13,14,14,38,38,39,39,39,39,39,39.0
Reserves,14,19,35,43,49,33,48,64,564,675,768,783,815.0
Preference Capital,0,0,0,0,0,1,1,0,0,0,0,0,
Borrowings,21,18,29,29,34,59,66,57,493,517,897,1043,1031.0
Other Liabilities,10,11,11,20,18,24,25,28,269,291,424,478,336.0
Total Liabilities,54,60,88,105,114,154,176,188,1364,1522,2128,2343,2221.0
Fixed Assets,26,27,33,62,73,94,102,115,564,565,666,982,1002.0
CWIP,2,1,12,8,5,3,3,1,30,174,370,93,56.0
Investments,0,0,0,0,0,0,0,0,43,43,51,51,69.0
Other Assets,27,31,43,36,36,57,72,72,727,740,1042,1217,1094.0
Total Assets,54,60,88,105,114,154,176,188,1364,1522,2128,2343,2221.0
