,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,68,82,78,80,97,90,113,120,95,166,78,61
Inventory Days,,,73,,,,59,48,59,95,64,65
Days Payable,,,444,,,,508,415,341,504,416,305
Cash Conversion Cycle,68,82,-293,80,97,90,-336,-248,-186,-242,-274,-179
Working Capital Days,-9,9,-50,-33,-14,-14,-15,32,15,-17,-40,-1
ROCE %,6,13,14,15,18,19,20,19,11,-34,-26,-1
