,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,26,26,28,28,28,28,28,28,38,38,38
Reserves,284,321,371,427,489,378,441,444,353,236,238,230,237
Borrowings,77,129,171,127,104,84,86,78,90,104,95,105,95
Other Liabilities,119,153,171,193,228,225,220,233,196,145,155,150,158
Total Liabilities,506,629,739,773,848,715,775,784,667,514,526,524,529
Fixed Assets,314,398,479,475,464,276,246,230,223,173,145,146,140
CWIP,51,31,20,9,7,7,21,9,20,18,9,11,4
Investments,3,13,11,13,36,78,138,152,105,65,48,29,11
Other Assets,139,186,229,276,341,355,370,393,319,257,324,338,373
Total Assets,506,629,739,773,848,715,775,784,667,514,526,524,529
