,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.35,26.02,32.74,27.16,25.86,51.36,54.79,90.02,107.45,110.59,87.86,84.9,86.56
Expenses,34.9,51.37,49.44,46.37,41.61,54.25,68.07,80.78,105.31,100.84,76.94,69.03,69.45
Operating Profit,-23.55,-25.35,-16.7,-19.21,-15.75,-2.89,-13.28,9.24,2.14,9.75,10.92,15.87,17.11
OPM %,-207.49,-97.43,-51.01,-70.73,-60.9,-5.63,-24.24,10.26,1.99,8.82,12.43,18.69,19.77
Other Income,2.58,6.69,4.22,1.49,1.69,2.7,5.92,3.4,3.37,3.93,3.44,2.35,2.04
Interest,3.68,3.3,3.01,2.84,3.08,2.97,2.74,2.64,2.77,3.25,2.47,3.63,3.24
Depreciation,16.11,15.21,14.81,14.09,14.11,13.84,13.73,12.72,12.78,11.45,12.58,11.02,10.45
Profit before tax,-40.76,-37.17,-30.3,-34.65,-31.25,-17.0,-23.83,-2.72,-10.04,-1.02,-0.69,3.57,5.46
Tax %,24.78,24.11,15.84,23.0,9.5,23.41,20.73,6.25,8.86,67.65,-71.01,29.41,39.74
Net Profit,-30.66,-28.21,-25.5,-26.68,-28.28,-13.02,-18.89,-2.55,-9.15,-0.33,-1.18,2.52,3.29
EPS in Rs,-10.81,-9.95,-8.99,-9.41,-9.98,-3.45,-4.97,-0.67,-2.4,-0.09,-0.31,0.66,0.86
