,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,9,9,10
Reserves,0,382,485,554
Borrowings,0,130,56,45
Other Liabilities,0,408,362,314
Total Liabilities,0,929,912,923
Fixed Assets,0,207,225,228
CWIP,0,2,1,2
Investments,0,0,0,0
Other Assets,0,720,686,693
Total Assets,0,929,912,923
