,2011-12-01,2012-12-01,2013-12-01,2014-12-01,2015-12-01,2016-12-01,2017-12-01,2018-12-01,2019-12-01,2020-12-01,2021-12-01,2022-12-01
Cash from Operating Activity,83,137,162,117,182,193,401,238,510,649,465,751
Cash from Investing Activity,-193,-172,-52,-195,-222,-139,-270,-184,-366,-432,-342,-535
Cash from Financing Activity,-11,-21,-10,-13,-17,-22,-88,-52,-171,-122,-127,-257
Net Cash Flow,-122,-56,100,-91,-57,32,43,2,-27,95,-4,-41
