,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.15,71.15,71.15,71.15,71.15,71.15,71.15,71.15
FIIs,16.48,8.8,8.76,7.89,6.78,5.72,5.76,5.76
DIIs,3.57,11.12,13.05,13.51,6.99,5.4,5.09,4.44
Public,8.8,8.93,7.03,7.45,15.07,17.73,17.99,18.64
No. of Shareholders,12624.0,13258.0,12813.0,11790.0,13800.0,15341.0,15592.0,15581.0
