,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,48.37,85.62,100.36,41.56,72.75,103.61,102.65,99.2,109.28,123.5,108.76,96.31,104.64
Expenses,54.69,64.76,76.33,59.61,63.03,66.43,85.24,93.19,88.36,96.18,92.16,80.81,82.19
Operating Profit,-6.32,20.86,24.03,-18.05,9.72,37.18,17.41,6.01,20.92,27.32,16.6,15.5,22.45
OPM %,-13.07,24.36,23.94,-43.43,13.36,35.88,16.96,6.06,19.14,22.12,15.26,16.09,21.45
Other Income,4.49,33.39,-92.81,5.53,4.05,3.9,2.97,3.96,1.62,7.66,4.97,8.96,5.55
Interest,5.26,4.69,4.25,4.36,4.66,4.56,4.2,4.19,4.56,4.26,3.85,3.84,3.85
Depreciation,25.55,24.86,23.53,21.69,23.13,22.07,21.71,21.38,23.16,21.55,20.16,19.47,19.77
Profit before tax,-32.64,24.7,-96.56,-38.57,-14.02,14.45,-5.53,-15.6,-5.18,9.17,-2.44,1.15,4.38
Tax %,24.17,25.51,31.39,23.65,22.75,28.24,9.95,13.01,89.77,20.5,-12.3,-16.52,15.98
Net Profit,-24.75,18.41,-66.25,-29.44,-10.83,10.36,-4.97,-13.57,-0.53,7.29,-2.74,1.34,3.68
EPS in Rs,-5.19,3.86,-13.9,-6.18,-2.27,2.16,-1.05,-2.86,-0.13,1.52,-0.58,0.24,0.75
