,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,9,12,12,0,8,-3,-5,7,11,8,-13,5
Cash from Investing Activity,-3,-1,-6,-1,-6,-1,-1,-3,-17,-9,-6,-3
Cash from Financing Activity,-4,-6,-2,7,-18,11,2,6,-6,10,14,3
Net Cash Flow,2,6,4,6,-16,6,-4,10,-12,9,-5,5
