,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,37,41,44,48,54,62,69,75,84,94,106,124,129
Borrowings,16,14,15,25,10,24,30,42,45,64,88,95,95
Other Liabilities,27,16,21,25,27,38,44,69,126,119,86,136,150
Total Liabilities,85,76,85,104,97,128,148,191,261,282,284,360,380
Fixed Assets,20,20,22,23,23,23,21,22,33,43,47,47,46
CWIP,0,0,0,0,0,1,0,0,4,1,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,65,57,62,81,74,105,127,169,224,239,237,313,334
Total Assets,85,76,85,104,97,128,148,191,261,282,284,360,380
