,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,-0.04,0.00,0.00,0.00,2.52,5.52,8.01,0.00,0.76,13.13,1.79,0.45,0.03
Expenses,4.02,3.99,4.01,3.93,4.03,6.98,-2.32,3.98,1.05,19.84,0.36,0.51,0.39
Operating Profit,-4.06,-3.99,-4.01,-3.93,-1.51,-1.46,10.33,-3.98,-0.29,-6.71,1.43,-0.06,-0.36
OPM %,,,,,-59.92,-26.45,128.96,,-38.16,-51.1,79.89,-13.33,-1200.0
Other Income,0.00,0.00,1.34,0.01,0.11,0.06,-34.28,231.98,0.01,0.0,-14.16,0.0,0.0
Interest,9.95,10.54,2.91,9.08,9.48,10.14,11.22,2.62,0.24,0.21,-0.6,0.03,0.0
Depreciation,0.09,0.09,0.07,0.08,0.07,0.07,0.08,0.07,0.06,0.07,0.07,0.01,0.04
Profit before tax,-14.10,-14.62,-5.65,-13.08,-10.95,-11.61,-35.25,225.31,-0.58,-6.99,-12.2,-0.1,-0.4
Tax %,0.00,0.00,0.00,0.00,0.0,-1.72,0.54,0.00,0.0,0.0,-4.1,0.0,0.0
Net Profit,-14.11,-14.62,-5.65,-13.08,-10.96,-11.81,-35.05,225.31,-0.59,-6.99,-12.7,-0.1,-0.4
EPS in Rs,-2.70,-2.80,-1.08,-2.50,-2.1,-2.26,-6.71,43.12,-0.11,-1.34,-2.43,-0.02,-0.08
