,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,52,52,52,52,52,52,52,52,52,52,52,52,52
Reserves,4,15,26,29,19,8,-45,-143,-210,-258,-329,-124,-124
Borrowings,95,109,109,209,229,163,171,191,182,185,191,85,86
Other Liabilities,5,8,8,7,19,39,45,64,100,129,161,21,21
Total Liabilities,156,184,195,297,319,261,223,164,125,108,76,35,35
Fixed Assets,0,2,3,2,2,1,1,1,1,2,1,1,1
CWIP,0,4,4,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,7,0,0,1,0,0,0,0,0,0
Other Assets,156,178,188,287,317,260,222,164,124,106,75,34,34
Total Assets,156,184,195,297,319,261,223,164,125,108,76,35,35
