,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,4,4
Reserves,25,26,27,27,14,0,0,5,9,4,11,17,18
Borrowings,35,43,43,54,75,75,73,39,9,8,10,5,5
Other Liabilities,30,36,37,64,19,12,5,10,25,28,25,33,26
Total Liabilities,95,109,111,148,112,92,82,58,48,44,50,59,52
Fixed Assets,14,15,15,25,23,22,21,20,19,14,15,15,15
CWIP,1,0,5,0,0,0,0,0,0,0,0,0,0
Investments,3,3,2,2,3,2,2,0,0,0,0,0,0
Other Assets,77,91,89,121,86,67,59,38,29,29,35,43,37
Total Assets,95,109,111,148,112,92,82,58,48,44,50,59,52
