,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.01,6.01,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
Reserves,-3.71,-3.65,-0.02,0.09,0.18,0.37,-2.73,-5.36,-6.22,-9.38,-10.06,-11.32,-11.83
Borrowings,0.0,0.17,4.97,4.43,16.78,29.08,23.39,7.9,8.75,8.56,9.46,10.15,7.4
Other Liabilities,11.68,12.39,12.45,16.32,10.21,11.05,11.13,9.5,9.32,9.41,9.49,9.58,9.1
Total Liabilities,13.98,14.92,19.8,23.24,29.57,42.9,34.19,14.44,14.25,10.99,11.29,10.81,7.07
Fixed Assets,3.0,3.0,2.97,2.92,2.88,2.93,2.89,2.83,2.78,0.34,0.24,0.01,0.0
CWIP,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
Investments,1.83,1.84,2.0,2.19,1.99,2.66,2.51,2.84,3.2,3.61,4.03,0.0,0.0
Other Assets,8.9,9.83,14.58,17.88,24.45,37.06,28.54,8.52,8.02,7.04,7.02,10.8,7.07
Total Assets,13.98,14.92,19.8,23.24,29.57,42.9,34.19,14.44,14.25,10.99,11.29,10.81,7.07
