,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.68,61.68,61.68,61.68,61.68,61.68,61.68,73.71
DIIs,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Public,38.29,38.29,38.29,38.29,38.29,38.29,38.28,26.25
No. of Shareholders,1715.0,1711.0,1702.0,1728.0,1738.0,1794.0,1804.0,1752.0
