,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.39,65.5,65.63,65.68,65.68,66.76,67.01,67.01
DIIs,0.15,0.15,0.15,0.15,0.15,0.07,0.07,0.07
Public,34.46,34.36,34.23,34.18,34.18,33.17,32.92,32.92
No. of Shareholders,11795.0,11510.0,11430.0,11377.0,11333.0,17510.0,17485.0,17460.0
