,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.74,21.9,67.52,16.34,10.63,9.65,44.92,6.74,10.55,5.57,11.17,5.28,8.83
Expenses,18.56,19.33,66.19,15.52,11.15,8.04,43.37,6.74,10.83,6.08,11.85,5.16,9.66
Operating Profit,-0.82,2.57,1.33,0.82,-0.52,1.61,1.55,0.0,-0.28,-0.51,-0.68,0.12,-0.83
OPM %,-4.62,11.74,1.97,5.02,-4.89,16.68,3.45,0.0,-2.65,-9.16,-6.09,2.27,-9.4
Other Income,3.57,0.41,-0.06,0.46,1.04,1.1,0.56,1.54,1.86,1.59,0.85,1.02,1.47
Interest,0.71,1.29,1.04,0.83,0.85,0.76,0.9,0.74,0.6,0.73,0.72,0.57,0.46
Depreciation,0.04,0.04,0.05,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.03
Profit before tax,2.0,1.65,0.18,0.42,-0.36,1.92,1.17,0.76,0.94,0.31,-0.59,0.54,0.15
Tax %,0.5,9.09,105.56,9.52,8.33,0.52,22.22,2.63,2.13,6.45,6.78,0.0,6.67
Net Profit,1.99,1.5,0.0,0.38,-0.33,1.91,0.91,0.74,0.92,0.3,-0.54,0.54,0.14
EPS in Rs,1.0,0.75,0.0,0.19,-0.16,0.96,0.46,0.37,0.46,0.15,-0.27,0.27,0.07
