,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,28,22,22,22,22,22,22,22,22,22,22,22,22
Reserves,490,447,474,472,581,558,566,577,547,565,577,584,593
Borrowings,125,172,161,331,430,408,440,509,539,493,475,510,481
Other Liabilities,58,80,152,157,192,222,250,293,266,282,329,366,380
Total Liabilities,702,720,810,982,1225,1209,1278,1401,1374,1362,1403,1481,1476
Fixed Assets,185,293,328,344,512,743,800,850,894,864,863,882,871
CWIP,58,2,14,182,269,27,12,42,15,14,10,10,16
Investments,351,255,211,174,138,100,63,48,26,19,22,17,15
Other Assets,108,170,257,282,306,340,403,461,439,465,507,573,573
Total Assets,702,720,810,982,1225,1209,1278,1401,1374,1362,1403,1481,1476
