,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,3,3,3,10,10
Reserves,1,7,7,7,2,3
Borrowings,0,1,1,1,2,2
Other Liabilities,0,2,1,1,2,3
Total Liabilities,2,13,11,11,16,17
Fixed Assets,0,0,0,0,1,1
CWIP,0,0,0,0,0,0
Investments,0,0,0,1,1,1
Other Assets,2,13,11,11,14,16
Total Assets,2,13,11,11,16,17
