,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.26,45.26,28.92,25.28,23.7
FIIs,0.0,0.0,0.0,1.5,2.05
Public,54.74,54.74,71.08,73.23,74.25
No. of Shareholders,118.0,83.0,73.0,10329.0,13470.0
