,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,45.26,45.26,45.26,45.26,28.92,20.3,25.52,25.28,25.26,23.7
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.05,2.05
Public,54.74,54.74,54.74,54.74,71.08,79.7,74.48,73.23,72.69,74.25
No. of Shareholders,118.0,87.0,83.0,70.0,73.0,79.0,1872.0,10329.0,12265.0,13470.0
