,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,182.02,141.76,168.27,132.45,232.17,155.88,140.73,110.7,105.12,115.2,128.93,129.19,143.02
Expenses,144.44,126.66,167.33,134.0,226.15,144.02,170.92,190.51,108.96,123.84,134.6,139.5,146.58
Operating Profit,37.58,15.1,0.94,-1.55,6.02,11.86,-30.19,-79.81,-3.84,-8.64,-5.67,-10.31,-3.56
OPM %,20.65,10.65,0.56,-1.17,2.59,7.61,-21.45,-72.1,-3.65,-7.5,-4.4,-7.98,-2.49
Other Income,2.07,1.89,4.9,3.23,2.03,1.66,1680.26,39.95,38.22,41.71,34.44,33.82,6.0
Interest,47.51,45.69,46.91,47.89,50.16,52.13,30.66,1.25,1.18,27.18,1.05,1.0,0.91
Depreciation,11.38,11.31,11.58,11.06,10.9,10.55,11.15,10.05,9.89,-16.55,9.51,9.48,9.31
Profit before tax,-19.24,-40.01,-52.65,-57.27,-53.01,-49.16,1608.26,-51.16,23.31,22.44,18.21,13.03,-7.78
Tax %,-0.47,-0.1,-2.83,-0.14,0.0,-0.08,23.06,-9.73,32.65,13.68,169.63,15.73,-6.56
Net Profit,-19.33,-40.05,-54.14,-57.35,-53.01,-49.2,1237.47,-56.14,15.7,19.37,-12.68,10.98,-8.29
EPS in Rs,-3.15,-6.54,-8.83,-9.36,-8.65,-8.03,201.86,-9.16,2.56,3.16,-2.07,1.79,-1.35
