,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.52,-0.1,0.42,0.08,0.62
Cash from Investing Activity,-0.96,-0.04,-0.31,-1.93,-0.42
Cash from Financing Activity,0.15,-0.02,-0.15,2.0,-0.29
Net Cash Flow,-0.29,-0.16,-0.04,0.16,-0.09
