,2019-12-01,2020-12-01,2021-12-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8.0,8,8,8
Reserves,831,924,,1124,1207,1216
Borrowings,348,39,,190,334,338
Other Liabilities,2253,2532,,2201,2369,2469
Total Liabilities,3441,3503,,3524,3919,4032
Fixed Assets,579,656,,653,713,693
CWIP,57,32,,118,49,51
Investments,0,0,,0,0,0
Other Assets,2804,2815,,2753,3157,3289
Total Assets,3441,3503,,3524,3919,4032
