,2019-12-01,2020-12-01,2021-12-01,2022-03-01,2023-03-01
Debtor Days,201.0,168,,106,125
Inventory Days,102.0,103,,93,110
Days Payable,286.0,327,,213,204
Cash Conversion Cycle,18.0,-57,,-14,31
Working Capital Days,39.0,-9,,30,44
ROCE %,,19,,26,13
