,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,360,497,599,639,639,639,639,639,639,639,971,971,971
Reserves,868,1309,1525,1579,1459,999,511,61,-1445,-2001,862,1087,1205
Borrowings,1669,2399,3655,4031,4275,4189,4040,3942,3940,3829,3845,3414,3254
Other Liabilities,648,700,779,957,704,1139,1575,2074,2628,3434,644,582,571
Total Liabilities,3545,4905,6557,7207,7077,6965,6765,6716,5762,5901,6322,6054,6001
Fixed Assets,1158,1260,1473,1401,2200,4785,4899,4641,4241,3992,3744,3536,3430
CWIP,620,1037,2032,3137,2847,457,494,493,82,82,95,94,107
Investments,14,14,14,15,1,1,1,0,0,0,0,0,0
Other Assets,1753,2594,3038,2653,2029,1722,1372,1582,1439,1827,2483,2423,2464
Total Assets,3545,4905,6557,7207,7077,6965,6765,6716,5762,5901,6322,6054,6001
