,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.84,3.09,2.17,2.47,2.91,2.94,2.46,2.4,2.54,1.79,2.89,2.47,2.82
Expenses,6.6,1.9,1.59,1.52,1.89,1.91,2.38,2.49,3.7,2.73,2.92,2.33,2.55
Operating Profit,1.24,1.19,0.58,0.95,1.02,1.03,0.08,-0.09,-1.16,-0.94,-0.03,0.14,0.27
OPM %,15.82,38.51,26.73,38.46,35.05,35.03,3.25,-3.75,-45.67,-52.51,-1.04,5.67,9.57
Other Income,0.04,0.52,0.78,0.53,0.91,0.47,0.4,0.76,0.21,0.54,0.48,0.14,0.21
Interest,0.21,0.05,0.04,0.01,0.0,0.06,0.11,0.09,0.18,0.15,0.17,0.08,0.11
Depreciation,0.13,0.09,0.09,0.09,0.09,0.02,0.02,0.02,0.25,0.14,0.14,0.18,0.19
Profit before tax,0.94,1.57,1.23,1.38,1.84,1.42,0.35,0.56,-1.38,-0.69,0.14,0.02,0.18
Tax %,45.74,13.38,12.2,18.12,16.85,21.83,134.29,25.0,22.46,-1.45,85.71,1100.0,205.56
Net Profit,0.52,1.35,1.08,1.13,1.53,1.11,-0.12,0.41,-1.09,-0.7,0.03,-0.2,-0.19
EPS in Rs,0.09,0.62,0.67,0.65,0.85,0.46,-0.12,0.29,-0.87,-0.45,0.01,-0.06,-0.3
