,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.52,53.58,53.7,53.7,55.14,56.85,56.85,56.85
Public,46.48,46.42,46.3,46.3,44.86,43.15,43.15,43.15
No. of Shareholders,781.0,825.0,817.0,843.0,880.0,1071.0,1085.0,1147.0
