,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.37,68.37,66.08,63.8,63.8
FIIs,4.52,2.3,4.19,4.85,4.82
DIIs,6.99,5.73,4.3,5.87,7.68
Public,20.12,23.6,25.43,25.47,23.69
No. of Shareholders,12468.0,18997.0,44320.0,61983.0,80610.0
