,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,4348,4438,4494,4648,4698,4828,5082,7133,7583,7795,7966,8291,8884
Interest,2263,2236,2288,2498,2435,2397,2404,3026,3305,3241,3361,3633,3798
Expenses,1136,1181,1240,1886,1194,1477,1299,2233,2108,2082,2341,2227,2549
Financing Profit,949,1021,967,264,1069,953,1379,1875,2170,2473,2265,2431,2536
Financing Margin %,22,23,22,6,23,20,27,26,29,32,28,29,29
Other Income,4,5,4,4,5,4,6,5,11,3,13,5,9
Depreciation,32,37,32,33,33,35,35,56,57,61,427,135,141
Profit before tax,920,989,938,235,1041,923,1351,1823,2124,2415,1851,2301,2404
Tax %,26,26,20,28,26,26,20,26,26,25,31,26,26
Net Profit,689,734,757,170,774,686,1091,1352,1579,1802,1288,1712,1792
EPS in Rs,24.40,26.00,26.80,6.36,28.80,25.36,40.34,49.93,58.26,48.04,34.32,45.49,47.59
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
