,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.0,40.0,39.0,23.0,41.0,34.0,53.0,50.0,50.0,56.0,56.0,49.0,52.0
Expenses,20.0,26.0,22.0,18.0,23.0,22.0,32.0,32.0,33.0,35.0,37.0,36.0,38.0
Operating Profit,10.0,14.0,16.0,5.0,18.0,12.0,20.0,18.0,17.0,20.0,20.0,12.0,14.0
OPM %,33.0,35.0,42.0,21.0,43.0,34.0,39.0,37.0,33.0,37.0,35.0,25.0,28.0
Other Income,1.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,3.0,2.0,4.0,7.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,9.0,16.0,16.0,4.0,19.0,9.0,18.0,16.0,18.0,20.0,19.0,12.0,18.0
Tax %,34.0,26.0,32.0,27.0,26.0,23.0,26.0,27.0,27.0,24.0,23.0,26.0,25.0
Net Profit,6.0,12.0,11.0,3.0,14.0,7.0,13.0,12.0,13.0,15.0,14.0,9.0,13.0
EPS in Rs,19.82,37.44,35.72,9.51,46.33,23.3,42.89,37.47,42.47,48.73,46.56,29.66,43.25
