,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,20,30,11,13
Cash from Investing Activity,-4,-3,-6,-3
Cash from Financing Activity,-16,-27,-8,-7
Net Cash Flow,0,0,-3,3
