,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.92,74.92,74.92,74.92,74.92,74.92,74.92
Public,25.08,25.08,25.08,25.08,25.08,25.08,25.08
No. of Shareholders,553.0,553.0,543.0,536.0,3751.0,4803.0,4655.0
