,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
Reserves,-6.03,-5.9,-6.01,-6.06,-6.22,-6.2,-6.34,-6.44,-6.58,-6.7,-6.89,-6.97,-7.08
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.26,0.22,0.22
Other Liabilities,0.13,2.13,3.37,1.41,1.37,4.42,0.26,0.25,0.25,0.05,0.05,0.07,0.07
Total Liabilities,5.5,7.63,8.76,6.75,6.55,9.62,5.32,5.21,5.07,4.97,4.82,4.72,4.61
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,3.66,3.66,3.66,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,1.84,3.97,5.1,6.75,6.55,6.5600000000000005,5.32,5.21,5.07,4.97,4.82,4.72,4.61
Total Assets,5.5,7.63,8.76,6.75,6.55,9.62,5.32,5.21,5.07,4.97,4.82,4.72,4.61
