,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.49,60.49,60.49,60.49,60.49,60.49,60.49,60.49,60.49
DIIs,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
Public,39.4,39.4,39.4,39.4,39.4,39.4,39.4,39.39,39.39
No. of Shareholders,1898.0,1873.0,1846.0,1827.0,1840.0,1859.0,1904.0,1956.0,1961.0
