,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.53,60.54,60.55,60.55
FIIs,4.8,3.05,29.65,26.56
DIIs,1.67,1.74,2.63,4.86
Public,33.0,34.67,7.17,8.03
No. of Shareholders,276620.0,271583.0,224401.0,355696.0
